name,year,domestic_gross,mojo_id,imdb_id
Mission: Impossible - Ghost Protocol,2012.0,209397903.0,rl1365411329,tt1229238
The Campaign,2012.0,86907746.0,rl124552705,tt1790886
Life of Pi,2012.0,124987023.0,rl2640217601,tt0454876
The Expendables 2,2012.0,85028192.0,rl1431340545,tt1764651
Wrath of the Titans,2012.0,83670083.0,rl977962497,tt1646987
Dark Shadows,2012.0,79727149.0,rl72123905,tt1077368
John Carter,2012.0,73078100.0,rl2002617857,tt0401729
Les Misérables,2012.0,148809770.0,rl1952351745,tt1707386
Act of Valor,2012.0,70012847.0,rl2118157825,tt1591479
Django Unchained,2012.0,162805434.0,rl3662644737,tt1853728
Contraband,2012.0,66528000.0,rl3427436033,tt1524137
Looper,2012.0,66486205.0,rl3059844609,tt1276104
Madea's Witness Protection,2012.0,65653242.0,rl1130399233,tt2215285
Battleship,2012.0,65422625.0,rl3259336193,tt1440129
Mirror Mirror,2012.0,64935167.0,rl1953531393,tt1667353
Chronicle,2012.0,64575175.0,rl2487977473,tt1706593
Pitch Perfect,2012.0,65001093.0,rl3949495809,tt1981677
Hope Springs,2012.0,63536011.0,rl1817675265,tt1535438
Sherlock Holmes: A Game of Shadows,2012.0,186848418.0,rl3614344705,tt1515091
Underworld: Awakening,2012.0,62321039.0,rl2172028417,tt1496025
The Lucky One,2012.0,60457138.0,rl2103477761,tt1327194
The Dictator,2012.0,59650222.0,rl2958001665,tt1645170
Total Recall,2012.0,58877969.0,rl58164737,tt1386703
Titanic2012 3D Release,2012.0,57884114.0,rl3715401217,tt0120338
American Reunion,2012.0,57011521.0,rl2739111425,tt1605630
ParaNorman,2012.0,56003051.0,rl4067001857,tt1623288
This Means War,2012.0,54760791.0,rl1249150465,tt1596350
Project X,2012.0,54731865.0,rl1013614081,tt1636826
The Woman in Black,2012.0,54333290.0,rl964331009,tt1596365
Paranormal Activity 4,2012.0,53885000.0,rl2640938497,tt2109184
The Devil Inside,2012.0,53261944.0,rl1716487681,tt1560985
The Girl with the Dragon Tattoo,2012.0,102515793.0,rl55870977,tt1568346
The Odd Life of Timothy Green,2012.0,51854875.0,rl375817729,tt1462769
Ghost Rider: Spirit of Vengeance,2012.0,51774002.0,rl3595929089,tt1071875
The Grey,2012.0,51580236.0,rl3143075329,tt1601913
Red Tails,2012.0,49876377.0,rl1265468929,tt0485985
The Possession,2012.0,49130154.0,rl3142551041,tt0431021
Diary of a Wimpy Kid: Dog Days,2012.0,49008662.0,rl2692449793,tt2023453
Sinister,2012.0,48086903.0,rl2591131137,tt1922777
Beauty and the Beast2012 3D Release,2012.0,47617067.0,rl256148993,tt0101414
Jack Reacher,2012.0,80070736.0,rl2758182401,tt0790724
Savages,2012.0,47382068.0,rl2758772225,tt1615065
The Best Exotic Marigold Hotel,2012.0,46412041.0,rl2504295937,tt1412386
Moonrise Kingdom,2012.0,45512466.0,rl1701152257,tt1748122
Alvin and the Chipmunks: Chipwrecked,2012.0,133110742.0,rl1766032897,tt1615918
The Three Stooges,2012.0,44338224.0,rl2876540417,tt0383010
The Descendants,2012.0,82584160.0,rl340755969,tt1033575
Here Comes the Boom,2012.0,45290318.0,rl39421441,tt1648179
War Horse,2012.0,79884879.0,rl880313857,tt1568911
Red Dawn,2012.0,44806783.0,rl1785562625,tt1234719
Star Wars: Episode I - The Phantom Menace2012 3D Release,2012.0,43456382.0,rl1349682689,tt0120915
Resident Evil: Retribution,2012.0,42345531.0,rl2389542401,tt1855325
The Cabin in the Woods,2012.0,42073277.0,rl3259598337,tt1259521
What to Expect When You're Expecting,2012.0,41152203.0,rl3799549441,tt1586265
Finding Nemo2012 3D Release,2012.0,41128283.0,rl2706605569,tt0266543
End of Watch,2012.0,41003371.0,rl4233201153,tt1855199
The Artist,2012.0,44671682.0,rl2453833217,tt1655442
This Is 40,2012.0,67544505.0,rl1749190145,tt1758830
We Bought a Zoo,2012.0,75624550.0,rl2638644737,tt1389137
Rock of Ages,2012.0,38518613.0,rl1198294529,tt1336608
Abraham Lincoln: Vampire Hunter,2012.0,37519139.0,rl591431169,tt1611224
Lawless,2012.0,37400127.0,rl2306377217,tt1212450
That's My Boy,2012.0,36931089.0,rl2908128769,tt1232200
Trouble with the Curve,2012.0,35763137.0,rl3849815553,tt2083383
The Watch,2012.0,35353000.0,rl4049896961,tt1298649
Step Up Revolution,2012.0,35074677.0,rl3681781249,tt1800741
Good Deeds,2012.0,35025791.0,rl3897853441,tt1885265
Frankenweenie,2012.0,35291068.0,rl2169669121,tt1142977
Parental Guidance,2012.0,77267296.0,rl2204730881,tt1047540
The Adventures of Tintin,2012.0,77591831.0,rl3832841729,tt0983193
2016: Obama's America,2012.0,33449086.0,rl1665238529,tt2247692
House at the End of the Street,2012.0,31611916.0,rl1834518017,tt1582507
Extremely Loud & Incredibly Close,2012.0,31847881.0,rl1179682305,tt0477302
The Pirates! Band of Misfits,2012.0,31051126.0,rl4050159105,tt1430626
Joyful Noise,2012.0,30932113.0,rl3109914113,tt1710396
The Iron Lady,2012.0,30017992.0,rl1733985793,tt1007029
Chimpanzee,2012.0,28972764.0,rl1296795137,tt1222815
The Five-Year Engagement,2012.0,28835528.0,rl3679684097,tt1195478
Silver Linings Playbook,2012.0,132092958.0,rl1332839937,tt1045658
Cloud Atlas,2012.0,27108272.0,rl256542209,tt1371111
One for the Money,2012.0,26414527.0,rl3009840641,tt1598828
Alex Cross,2012.0,25888412.0,rl3879765505,tt1712170
Part of Me,2012.0,25326071.0,rl3277686273,tt2215719
Hugo,2012.0,73864507.0,rl2438497793,tt0970179
Sparkle,2012.0,24397469.0,rl3748693505,tt1876451
The Guilt Trip,2012.0,37134215.0,rl3026552321,tt1694020
Tinker Tailor Soldier Spy,2012.0,24149393.0,rl3799287297,tt1340800
Premium Rush,2012.0,20275446.0,rl2724955649,tt1547234
Big Miracle,2012.0,20157300.0,rl492865025,tt1430615
"Monsters, Inc.2012 3D Release",2012.0,34043006.0,rl2036696577,tt0198781
The Secret World of Arrietty,2012.0,19202743.0,rl2739045889,tt1568921
Haywire,2012.0,18942396.0,rl2539030017,tt1506999
Man on a Ledge,2012.0,18620000.0,rl493061633,tt1568338
A Thousand Words,2012.0,18450127.0,rl3846342145,tt0763831
Chernobyl Diaries,2012.0,18119640.0,rl1967883777,tt1991245
Silent Hill: Revelation,2012.0,17529157.0,rl1550943745,tt0938330
Wanderlust,2012.0,17450535.0,rl3229189633,tt1655460
The Perks of Being a Wallflower,2012.0,17742948.0,rl1751680513,tt1659337
Safe,2012.0,17142080.0,rl40863233,tt1656190
To Rome with Love,2012.0,16685867.0,rl3966010881,tt1859650
The Raven,2012.0,16008272.0,rl896370177,tt1486192
The Master,2012.0,16377274.0,rl2422441473,tt1560747
The Man with the Iron Fists,2012.0,15634090.0,rl727942657,tt1258972
Seven Psychopaths,2012.0,15024049.0,rl1164871169,tt1931533
Killing Them Softly,2012.0,15026056.0,rl1565165057,tt1764234
Lockout,2012.0,14326864.0,rl2019657217,tt1592525
Hit and Run,2012.0,13749300.0,rl2589558273,tt2097307
Dredd,2012.0,13414714.0,rl2823718401,tt1343727
Silent House,2012.0,12754783.0,rl1584498177,tt1767382
Playing for Keeps,2012.0,13103272.0,rl946570753,tt1540128
People Like Us,2012.0,12434778.0,rl342394369,tt1716777
Gone,2012.0,11682205.0,rl2404681217,tt1838544
The Words,2012.0,11494838.0,rl310019585,tt1840417
Beasts of the Southern Wild,2012.0,12795746.0,rl793019905,tt2125435
Anna Karenina,2012.0,12816367.0,rl742557185,tt1781769
To the Arctic 3D,2012.0,14560838.0,rl91719169,tt2073128
New Year's Eve,2012.0,54544638.0,rl963085825,tt1598822
The Intouchables,2012.0,10198820.0,rl207259137,tt1675434
The Darkest Hour,2012.0,21443494.0,rl374113793,tt1093357
Fun Size,2012.0,9409538.0,rl1968539137,tt1663143
Bernie,2012.0,9206470.0,rl2604959233,tt1704573
Salmon Fishing in the Yemen,2012.0,9047981.0,rl1869579777,tt1441952
Cirque du Soleil: Worlds Away,2012.0,12512862.0,rl3947595265,tt1792647
Arbitrage,2012.0,7919574.0,rl1262650881,tt1764183
Friends with Kids,2012.0,7251073.0,rl844465665,tt1720616
Seeking a Friend for the End of the World,2012.0,7078738.0,rl91129345,tt1307068
A Separation,2012.0,7099055.0,rl2168620545,tt1832382
The Collection,2012.0,6842058.0,rl1095403009,tt1748227
The Muppets,2012.0,88631237.0,rl3445982721,tt1204342
Born to Be Wild,2012.0,25978556.0,rl2923857409,tt1680059
The Twilight Saga: Breaking Dawn - Part 1,2012.0,281287133.0,rl3292956161,tt1324999
My Week with Marilyn,2012.0,14600347.0,rl3111683585,tt1655420
Chasing Mavericks,2012.0,6002756.0,rl2087093761,tt1629757
Casa de mi Padre,2012.0,5909483.0,rl2991097345,tt1702425
Outlaws,2012.0,5672846.0,rl1280476673,tt1566501
The Sessions,2012.0,6002451.0,rl2238809601,tt1866249
Won't Back Down,2012.0,5310554.0,rl3395257857,tt1870529
Hubble,2012.0,52522904.0,rl2623047169,tt1433813
October Baby2012 Re-release,2012.0,5157886.0,rl493258241,tt1720182
Hitchcock,2012.0,6008677.0,rl2623112705,tt0975645
Young Adult,2012.0,16311571.0,rl2356839937,tt1625346
The Apparition,2012.0,4936819.0,rl1698858497,tt1433822
The Sitter,2012.0,30441326.0,rl2373027329,tt1366344
A Dangerous Method,2012.0,5704709.0,rl692880897,tt1571222
"Jeff, Who Lives at Home",2012.0,4269426.0,rl962430465,tt1588334
Goon,2012.0,4168528.0,rl3226764801,tt1456635
The Raid: Redemption,2012.0,4105187.0,rl4033512961,tt1899353
Safety Not Guaranteed,2012.0,4010957.0,rl2070906369,tt1862079
Puss in Boots,2012.0,149260504.0,rl1214940673,tt0448694
Bully2012 Re-release,2012.0,3863446.0,rl2252965377,tt1682181
Flying Monsters 3D with David Attenborough,2012.0,5705874.0,rl290620929,tt1777610
The Cold Light of Day,2012.0,3763583.0,rl1464501761,tt1366365
Nitro Circus: The Movie,2012.0,3377618.0,rl1399293441,tt1815852
Atlas Shrugged II: The Strike,2012.0,3336053.0,rl3645015553,tt1985017
Last Ounce of Courage,2012.0,3329674.0,rl2757723649,tt2359137
Pina,2012.0,3524826.0,rl2473100801,tt1440266
Happy Feet Two,2012.0,64006466.0,rl2086045185,tt1402488
Robot & Frank,2012.0,3325038.0,rl1466729985,tt1990314
Indiana Jones and the Raiders of the Lost Ark2012 IMAX Release,2012.0,3125613.0,rl4067067393,tt0082971
Celeste & Jesse Forever,2012.0,3094813.0,rl3913844225,tt1405365
Jab Tak Hai Jaan,2012.0,3047539.0,rl1165657601,tt2176013
Albert Nobbs,2012.0,3014696.0,rl3795879425,tt1602098
Searching for Sugar Man,2012.0,3696196.0,rl846104065,tt2125608
Talaash: The Answer Lies Within,2012.0,2871956.0,rl1601537537,tt1787988
Barfi!,2012.0,2804874.0,rl4031088129,tt2082197
Singin' in the Rain2012 Re-release,2012.0,1608925.0,rl2775680513,tt0045152
Samsara,2012.0,2672413.0,rl1399817729,tt0770802
Girl in Progress,2012.0,2609412.0,rl441746945,tt1817676
Jiro Dreams of Sushi,2012.0,2552478.0,rl39683585,tt1772925
Ruby Sparks,2012.0,2540106.0,rl3496773121,tt1839492
Jack and Jill,2012.0,74158157.0,rl2388297217,tt0810913
Iron Man 3,2013.0,409013994.0,rl1532659201,tt1300854
The Hunger Games: Catching Fire,2013.0,424668047.0,rl2638775809,tt1951264
Despicable Me 2,2013.0,368065385.0,rl105874945,tt1690953
Man of Steel,2013.0,291045518.0,rl4034037249,tt0770828
Monsters University,2013.0,268492764.0,rl1919256065,tt1453405
Frozen,2013.0,400738009.0,rl357926401,tt2294629
Gravity,2013.0,274092705.0,rl89622017,tt1454468
Fast & Furious 6,2013.0,238679850.0,rl1028883969,tt1905041
Oz the Great and Powerful,2013.0,234911825.0,rl1567196673,tt1623205
Star Trek Into Darkness,2013.0,228778661.0,rl2893252097,tt1408101
Thor: The Dark World,2013.0,206362140.0,rl3111421441,tt1981115
World War Z,2013.0,202359711.0,rl2038072833,tt0816711
The Hobbit: The Desolation of Smaug,2013.0,258366855.0,rl2337900033,tt1170358
The Croods,2013.0,187168425.0,rl3192751617,tt0481499
The Heat,2013.0,159582188.0,rl2185856513,tt2404463
We're the Millers,2013.0,150394119.0,rl2558035457,tt1723121
The Great Gatsby,2013.0,144840419.0,rl2706736641,tt1343092
The Conjuring,2013.0,137400141.0,rl3830089217,tt1457767
Identity Thief,2013.0,134506920.0,rl777750017,tt2024432
Grown Ups 2,2013.0,133668525.0,rl2589427201,tt2191701
The Wolverine,2013.0,132556852.0,rl3246097921,tt1430132
G.I. Joe: Retaliation,2013.0,122523060.0,rl810845697,tt1583421
Now You See Me,2013.0,117723989.0,rl3597108737,tt1670345
Cloudy with a Chance of Meatballs 2,2013.0,119793567.0,rl55215617,tt1985966
The Butler,2013.0,116632095.0,rl3712583169,tt1327773
The Hangover Part III,2013.0,112200072.0,rl659981825,tt1951261
Epic,2013.0,107518682.0,rl3495921153,tt0848537
Captain Phillips,2013.0,107100855.0,rl1883801089,tt1535109
Silver Linings Playbook,2013.0,132092958.0,rl1332839937,tt1045658
Pacific Rim,2013.0,101802906.0,rl1399424513,tt1663662
This Is the End,2013.0,101470202.0,rl2842461697,tt1245492
Jackass Presents: Bad Grandpa,2013.0,102003019.0,rl1598391809,tt3063516
Olympus Has Fallen,2013.0,98925640.0,rl1516668417,tt2302755
42,2013.0,95020213.0,rl4181820929,tt0453562
Zero Dark Thirty,2013.0,95720716.0,rl1447527937,tt1790885
Django Unchained,2013.0,162805434.0,rl3662644737,tt1853728
Elysium,2013.0,93050117.0,rl2907801089,tt1535108
Anchorman 2: The Legend Continues,2013.0,125168368.0,rl3879962113,tt1229340
Planes,2013.0,90288712.0,rl3546842625,tt1691917
The Lone Ranger,2013.0,89302115.0,rl1734444545,tt1210819
Oblivion,2013.0,89107235.0,rl744916481,tt1483013
Insidious: Chapter 2,2013.0,83586447.0,rl3445327361,tt2226417
Turbo,2013.0,83028128.0,rl762742273,tt1860353
Les Misérables,2013.0,148809770.0,rl1952351745,tt1707386
2 Guns,2013.0,75612460.0,rl1195476481,tt1272878
The Hobbit: An Unexpected Journey,2013.0,303003568.0,rl2321122817,tt0903624
White House Down,2013.0,73103784.0,rl427525633,tt2334879
Mama,2013.0,71628180.0,rl3814753793,tt2023587
Safe Haven,2013.0,71349120.0,rl91194881,tt1702439
The Smurfs 2,2013.0,71017784.0,rl309364225,tt2017020
The Best Man Holiday,2013.0,70525195.0,rl2403632641,tt2083355
Percy Jackson: Sea of Monsters,2013.0,68559554.0,rl174622209,tt1854564
American Hustle,2013.0,150117807.0,rl1867286017,tt1800241
A Good Day to Die Hard,2013.0,67349198.0,rl3041887745,tt1606378
Warm Bodies,2013.0,66380662.0,rl712541697,tt1588173
Jack the Giant Slayer,2013.0,65187603.0,rl2254079489,tt1351685
The Purge,2013.0,64473115.0,rl1684702721,tt2184339
Last Vegas,2013.0,63914167.0,rl2405402113,tt1204975
Ender's Game,2013.0,61737191.0,rl2370930177,tt1731141
Prisoners,2013.0,61002302.0,rl3664479745,tt1392214
After Earth,2013.0,60522097.0,rl994149889,tt1815862
Escape from Planet Earth,2013.0,57012977.0,rl3478226433,tt0765446
Hansel & Gretel: Witch Hunters,2013.0,55703475.0,rl139888129,tt1428538
Free Birds,2013.0,55750480.0,rl578192897,tt1621039
Evil Dead,2013.0,54239856.0,rl2085651969,tt1288558
RED 2,2013.0,53262560.0,rl2087552513,tt1821694
Temptation: Confessions of a Marriage Counselor,2013.0,51975354.0,rl1298368001,tt2070862
The Call,2013.0,51872378.0,rl742950401,tt1911644
Pain & Gain,2013.0,49875291.0,rl1315538433,tt1980209
Lincoln,2013.0,182207973.0,rl3814622721,tt0443272
Gangster Squad,2013.0,46000903.0,rl1180009985,tt1321870
Jurassic Park2013 Re-release,2013.0,45385935.0,rl2338162177,tt0107290
A Madea Christmas,2013.0,52543354.0,rl1080067585,tt2609758
The Internship,2013.0,44672764.0,rl677021185,tt2234155
Instructions Not Included,2013.0,44467206.0,rl995788289,tt2378281
Saving Mr. Banks,2013.0,83301580.0,rl2423227905,tt2140373
Parental Guidance,2013.0,77267296.0,rl2204730881,tt1047540
Snitch,2013.0,42930462.0,rl208700929,tt0882977
Riddick,2013.0,42025135.0,rl879527425,tt1411250
The Wolf of Wall Street,2013.0,116900694.0,rl3447424513,tt0993846
A Haunted House,2013.0,40041683.0,rl2807465473,tt2243537
Life of Pi,2013.0,124987023.0,rl2640217601,tt0454876
12 Years a Slave,2013.0,56671993.0,rl376866305,tt2024544
The Family,2013.0,36918811.0,rl4133520897,tt2404311
Carrie,2013.0,35266619.0,rl1112049153,tt1939659
Texas Chainsaw,2013.0,34341945.0,rl930383361,tt1572315
R.I.P.D.,2013.0,33618855.0,rl392988161,tt0790736
Blue Jasmine,2013.0,33405481.0,rl440829441,tt2334873
Jack Reacher,2013.0,80070736.0,rl2758182401,tt0790724
Kevin Hart: Let Me Explain,2013.0,32244051.0,rl744261121,tt2609912
Side Effects,2013.0,32172757.0,rl1179092481,tt2053463
Scary Movie V,2013.0,32015787.0,rl4100949505,tt0795461
The Secret Life of Walter Mitty,2013.0,58236838.0,rl3430516225,tt0359950
The Mortal Instruments: City of Bones,2013.0,31165421.0,rl1248167425,tt1538403
Delivery Man,2013.0,30664106.0,rl542082561,tt2387559
One Direction: This Is Us,2013.0,28873374.0,rl2976286209,tt2515086
Kick-Ass 2,2013.0,28795985.0,rl308053505,tt1650554
This Is 40,2013.0,67544505.0,rl1749190145,tt1758830
Argo,2013.0,136025503.0,rl1178764801,tt1024648
Rush,2013.0,26947624.0,rl544179713,tt1979320
The Host,2013.0,26627201.0,rl274236929,tt1517260
The World's End,2013.0,26004851.0,rl41584129,tt1213663
21 & Over,2013.0,25682380.0,rl1531020801,tt1711425
Escape Plan,2013.0,25135965.0,rl1064797697,tt1211956
Don Jon,2013.0,24477704.0,rl743343617,tt2229499
Walking with Dinosaurs 3D,2013.0,36076121.0,rl3849946625,tt1762399
47 Ronin,2013.0,38362475.0,rl4282484225,tt1335975
The Incredible Burt Wonderstone,2013.0,22537881.0,rl3930686977,tt0790628
The Big Wedding,2013.0,21819348.0,rl1799849473,tt1931435
Mud,2013.0,21590086.0,rl3798304257,tt1935179
Baggage Claim,2013.0,21569509.0,rl1162184193,tt1171222
The Way Way Back,2013.0,21506546.0,rl1668843009,tt1727388
The Place Beyond the Pines,2013.0,21403519.0,rl3664283137,tt1817273
Homefront,2013.0,20158898.0,rl3529082369,tt2312718
Broken City,2013.0,19701164.0,rl1615431169,tt1235522
Beautiful Creatures,2013.0,19452138.0,rl524584449,tt1559547
Runner Runner,2013.0,19316646.0,rl862946817,tt2364841
You're Next,2013.0,18494006.0,rl4101670401,tt1853739
The Impossible,2013.0,19019882.0,rl1146848769,tt1649419
Quartet,2013.0,18390117.0,rl1164609025,tt1441951
The Book Thief,2013.0,21488481.0,rl3125184001,tt0816442
Admission,2013.0,18007317.0,rl1631618561,tt1814621
Parker,2013.0,17616641.0,rl4033447425,tt1904996
Enough Said,2013.0,17550872.0,rl3830547969,tt2390361
Dark Skies,2013.0,17418667.0,rl88901121,tt2387433
Philomena,2013.0,37709979.0,rl3110635009,tt2431286
The Counselor,2013.0,16973715.0,rl357402113,tt2193215
Grudge Match,2013.0,29807260.0,rl2673313281,tt1661382
Jobs,2013.0,16131410.0,rl73238017,tt2357129
Fruitvale Station,2013.0,16101339.0,rl391480833,tt2334649
Dallas Buyers Club,2013.0,27298285.0,rl3394078209,tt0790636
About Time,2013.0,15322921.0,rl272664065,tt2194499
The Last Exorcism Part II,2013.0,15179302.0,rl1163888129,tt2034139
The Guilt Trip,2013.0,37134215.0,rl3026552321,tt1694020
Spring Breakers,2013.0,14124284.0,rl108234241,tt2101441
"Monsters, Inc.2012 3D Release",2013.0,34043006.0,rl2036696577,tt0198781
Skyfall,2013.0,304360277.0,rl1346799105,tt1074638
Wreck-It Ralph,2013.0,189422889.0,rl242058753,tt1772341
Rise of the Guardians,2013.0,103412758.0,rl2304214529,tt1446192
The Last Stand,2013.0,12050299.0,rl2489288193,tt1549920
Out of the Furnace,2013.0,11330849.0,rl241796609,tt1206543
Dead Man Down,2013.0,10895295.0,rl2773255681,tt2101341
Getaway,2013.0,10501938.0,rl4166354433,tt2167202
Bullet to the Head,2013.0,9489829.0,rl2303297025,tt1308729
Peeples,2013.0,9177065.0,rl2474149377,tt1699755
Battle of the Year,2013.0,8888355.0,rl3597174273,tt1532958
Movie 43,2013.0,8840453.0,rl2556790273,tt1333125
Before Midnight,2013.0,8114627.0,rl1715766785,tt2209418
Machete Kills,2013.0,8008161.0,rl1566606849,tt2002718
Paranoia,2013.0,7388654.0,rl2372503041,tt1413495
Promised Land,2013.0,7597898.0,rl812287489,tt2091473
Dhoom 3,2013.0,8031955.0,rl1246725633,tt1833673
Black Nativity,2013.0,7018189.0,rl2554824193,tt1425922
The Spectacular Now,2013.0,6854611.0,rl3245377025,tt1714206
The Grandmaster,2013.0,6594959.0,rl324503041,tt1462900
Amour,2013.0,6739492.0,rl4282615297,tt1602620
Hubble,2013.0,52522904.0,rl2623047169,tt1433813
Nebraska,2013.0,17654912.0,rl4184114689,tt1821549
All Is Lost,2013.0,6263670.0,rl541296129,tt2017038
The Twilight Saga: Breaking Dawn - Part 2,2013.0,292324737.0,rl3276178945,tt1673434
The Bling Ring,2013.0,5845732.0,rl3846669825,tt2132285
Pulling Strings,2013.0,5842961.0,rl2020247041,tt3203890
Closed Circuit,2013.0,5750401.0,rl290096641,tt2218003
The Wizard of Oz2013 3D/IMAX Release,2013.0,5633202.0,rl3850077697,tt0032138
Chennai Express,2013.0,5307960.0,rl1917552129,tt2112124
Mandela: Long Walk to Freedom,2013.0,8323085.0,rl3227551233,tt2304771
Inside Llewyn Davis,2013.0,13235319.0,rl3378218497,tt2042568
The Company You Keep,2013.0,5133027.0,rl2387248641,tt1381404
Justin Bieber's Believe,2013.0,6206566.0,rl1078232577,tt3165608
20 Feet from Stardom,2013.0,4946445.0,rl1732347393,tt2396566
Hyde Park on Hudson,2013.0,6376145.0,rl3713566209,tt1477855
Cirque du Soleil: Worlds Away,2013.0,12512862.0,rl3947595265,tt1792647
Much Ado About Nothing,2013.0,4328849.0,rl3764749825,tt2094064
Frances Ha,2013.0,4069826.0,rl2337441281,tt2347569
Yeh Jawaani Hai Deewani,2013.0,3827466.0,rl2960819713,tt2178470
The To Do List,2013.0,3491669.0,rl3262416385,tt1758795
Metallica Through the Never,2013.0,3419967.0,rl1768064513,tt2172935
Emperor,2013.0,3346265.0,rl2555479553,tt2103264
Stand Up Guys,2013.0,3310031.0,rl1433634305,tt1389096
The Fifth Estate,2013.0,3255008.0,rl1397982721,tt1837703
Love Is All You Need,2013.0,1631709.0,rl3848373761,tt1854236
Top Gun2013 3D Release,2013.0,3018873.0,rl460817921,tt0092099
In a World...,2013.0,2963902.0,rl3042674177,tt2294677
To the Arctic 3D,2013.0,14560838.0,rl91719169,tt2073128
Home Run,2013.0,2861020.0,rl3445196289,tt2051894
Filly Brown,2013.0,2850357.0,rl1112770049,tt1869425
Hotel Transylvania,2013.0,148313048.0,rl5801473,tt0837562
RamLeela,2013.0,2738863.0,rl3513419265,tt2215477
Space Station 3D,2013.0,93383953.0,rl3866134017,tt0290296
Grace Unplugged,2013.0,2507201.0,rl609715713,tt2349460
The Sapphires,2013.0,2450867.0,rl2960098817,tt1673697
The Gatekeepers,2013.0,2415727.0,rl2891286017,tt2309788
I'm in Love with a Church Girl,2013.0,2387730.0,rl2152433153,tt1618432
No,2013.0,2343664.0,rl1214744065,tt2059255
Trance,2013.0,2328743.0,rl3161949697,tt1924429
The East,2013.0,2301839.0,rl995198465,tt1869716
Renoir,2013.0,2293798.0,rl2808972801,tt2150332
The Christmas Candle,2013.0,2258620.0,rl2689304065,tt2739338
Krrish 3,2013.0,2191534.0,rl3831268865,tt1029231
Oldboy,2013.0,2193658.0,rl1801881089,tt1321511
Guardians of the Galaxy,2014.0,333176600.0,rl3177416193,tt2015381
The Hunger Games: Mockingjay - Part 1,2014.0,337135885.0,rl4283991553,tt1951265
Captain America: The Winter Soldier,2014.0,259766572.0,rl3194193409,tt1843866
The Lego Movie,2014.0,257760692.0,rl643728897,tt1490017
Transformers: Age of Extinction,2014.0,245439076.0,rl2960623105,tt2109248
Maleficent,2014.0,241410378.0,rl3915417089,tt1587310
X-Men: Days of Future Past,2014.0,233921534.0,rl1400538625,tt1877832
Dawn of the Planet of the Apes,2014.0,208545589.0,rl1649182209,tt2103281
Big Hero 6,2014.0,222527828.0,rl4283401729,tt2245084
The Amazing Spider-Man 2,2014.0,202853933.0,rl846431745,tt1872181
Godzilla,2014.0,200676069.0,rl3193210369,tt0831387
22 Jump Street,2014.0,191719337.0,rl1581352449,tt2294449
Teenage Mutant Ninja Turtles,2014.0,191204754.0,rl3514074625,tt1291150
The Hobbit: The Battle of the Five Armies,2014.0,255119788.0,rl2354677249,tt2310332
Interstellar,2014.0,188020017.0,rl744130049,tt0816692
How to Train Your Dragon 2,2014.0,177002924.0,rl2589492737,tt1646971
Gone Girl,2014.0,167767189.0,rl2186577409,tt2267998
Divergent,2014.0,150947895.0,rl3763308033,tt1840309
Neighbors,2014.0,150157400.0,rl1719109121,tt2004420
Frozen,2014.0,400738009.0,rl357926401,tt2294629
Ride Along,2014.0,134938200.0,rl694978049,tt1408253
Rio 2,2014.0,131538435.0,rl309102081,tt2357291
Lucy,2014.0,126663600.0,rl1902151169,tt2872732
Lone Survivor,2014.0,125095601.0,rl1516340737,tt1091191
The Fault in Our Stars,2014.0,124872350.0,rl324240897,tt2582846
Mr. Peabody & Sherman,2014.0,111506430.0,rl4200957441,tt0864835
300: Rise of an Empire,2014.0,106580051.0,rl3208742401,tt1253863
The Maze Runner,2014.0,102427862.0,rl3680732673,tt1790864
Noah,2014.0,101200044.0,rl1231521281,tt1959490
The Equalizer,2014.0,101530738.0,rl3495003649,tt0455944
Edge of Tomorrow,2014.0,100206256.0,rl658736641,tt1631867
Non-Stop,2014.0,92168600.0,rl2691139073,tt2024469
Heaven Is for Real,2014.0,91443253.0,rl3495331329,tt1929263
Fury,2014.0,85817906.0,rl1817544193,tt2713180
Dumb and Dumber To,2014.0,86208010.0,rl3763242497,tt2096672
Tammy,2014.0,84525432.0,rl3212150273,tt2103254
Annabelle,2014.0,84273813.0,rl3429139969,tt3322940
The Other Woman,2014.0,83911193.0,rl543786497,tt2203939
American Hustle,2014.0,150117807.0,rl1867286017,tt1800241
Let's Be Cops,2014.0,82390774.0,rl1516144129,tt1924435
The Monuments Men,2014.0,78031620.0,rl1818592769,tt2177771
The Wolf of Wall Street,2014.0,116900694.0,rl3447424513,tt0993846
Penguins of Madagascar,2014.0,83850911.0,rl493389313,tt1911658
Hercules,2014.0,72688614.0,rl223970817,tt1267297
The Purge: Anarchy,2014.0,71962800.0,rl1701479937,tt2975578
Night at the Museum: Secret of the Tomb,2014.0,113746621.0,rl2087159297,tt2692250
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014.0,66954149.0,rl3862988289,tt1698641
Think Like a Man Too,2014.0,65182182.0,rl1869907457,tt2239832
The Nut Job,2014.0,64251541.0,rl3345450497,tt1821658
Into the Woods,2014.0,128002372.0,rl5932545,tt2180411
Unbroken,2014.0,115637895.0,rl3212215809,tt1809398
God's Not Dead,2014.0,60755732.0,rl1297384961,tt2528814
Son of God,2014.0,59700064.0,rl2574288385,tt3210686
Planes: Fire & Rescue,2014.0,59165787.0,rl3563619841,tt2980706
The Grand Budapest Hotel,2014.0,59301324.0,rl475497985,tt2278388
